date,month,day_of_week,shift,covers,avg_ticket_eur,sales_eur,food_cost_pct,food_cost_eur,staff_cost_eur,staff_pct,other_costs_eur,prime_cost_pct,net_profit_eur,revpash_eur,table_turnover,waste_pct,temperature_c,booking_channel,google_rating,staff_count,net_profit_rf_eur
2024-01-09,1,Tuesday,Dinner,40,21.26,850.4,28.4,241.51,222.8,26.2,200.31,54.6,185.78,3.78,1.6,9.1,15.4,Phone,4.3,3,165.75
2024-01-09,1,Tuesday,Dinner,26,23.31,606.06,29.9,181.21,186.06,30.7,159.67,60.6,79.12,2.69,1.04,7.5,15.4,Google Maps,3.9,4,40.32
2024-01-09,1,Tuesday,Dinner,34,15.82,537.88,38.4,206.55,157.06,29.2,230.28,67.6,-56.01,2.39,1.36,11.3,15.8,Phone,3.9,2,1.58
2024-01-10,1,Wednesday,Dinner,18,23.03,414.54,27.2,112.75,135.14,32.6,187.23,59.8,-20.58,1.84,0.72,4.1,11.5,Google Maps,4.4,5,-35.45
2024-01-11,1,Thursday,Lunch,41,9.0,369.0,23.9,88.19,111.81,30.3,127.52,54.2,41.48,2.11,1.64,7.6,11.7,WhatsApp,3.6,5,7.86
2024-01-11,1,Thursday,Dinner,21,28.61,600.81,32.2,193.46,182.65,30.4,149.84,62.6,74.86,2.67,0.84,7.4,12.0,Website,3.8,4,43.11
2024-01-12,1,Friday,Lunch,33,13.24,436.92,32.3,141.13,144.18,33.0,80.0,65.3,71.61,2.5,1.32,8.5,14.3,Phone,4.1,2,1.48
2024-01-12,1,Friday,Lunch,35,13.82,483.7,33.7,163.01,179.45,37.1,192.34,70.8,-51.1,2.76,1.4,12.6,11.3,Phone,4.5,3,-37.95
2024-01-13,1,Saturday,Lunch,25,21.9,547.5,33.7,184.51,204.22,37.3,248.68,71.0,-89.91,3.13,1.0,7.6,13.6,Walk-in,3.7,4,-18.61
2024-01-14,1,Sunday,Lunch,41,11.41,467.81,38.1,178.24,171.69,36.7,142.88,74.8,-25.0,2.67,1.64,10.2,12.3,Website,4.8,4,-50.73
2024-01-14,1,Sunday,Lunch,43,18.72,804.96,24.1,194.0,276.91,34.4,216.35,58.5,117.7,4.6,1.72,7.6,16.0,Phone,3.6,4,128.59
2024-01-15,1,Monday,Lunch,20,12.04,240.8,26.2,63.09,97.28,40.4,209.38,66.6,-128.95,1.38,0.8,11.2,15.9,Walk-in,4.7,3,-118.32
2024-01-15,1,Monday,Dinner,13,16.32,212.16,33.6,71.29,68.32,32.2,156.17,65.8,-83.62,0.94,0.52,10.3,14.4,Phone,4.6,2,-104.27
2024-01-19,1,Friday,Lunch,61,21.49,1310.89,26.6,348.7,414.24,31.6,259.14,58.2,288.81,7.49,2.44,7.0,11.2,Walk-in,3.5,5,317.36
2024-01-20,1,Saturday,Lunch,46,12.76,586.96,25.2,147.91,241.83,41.2,177.73,66.4,19.49,3.35,1.84,6.8,14.5,Phone,3.4,2,64.0
2024-01-20,1,Saturday,Lunch,68,9.0,612.0,38.5,235.62,122.4,20.0,280.46,58.5,-26.48,3.5,2.72,9.5,15.7,Phone,4.4,4,4.38
2024-01-20,1,Saturday,Lunch,32,14.14,452.48,24.5,110.86,130.77,28.9,116.39,53.4,94.46,2.59,1.28,6.0,16.6,Walk-in,3.9,3,33.45
2024-01-21,1,Sunday,Lunch,51,12.72,648.72,29.6,192.02,235.49,36.3,177.89,65.9,43.32,3.71,2.04,8.6,18.5,Walk-in,3.7,5,70.81
2024-01-21,1,Sunday,Lunch,49,14.41,706.09,30.8,217.48,246.43,34.9,183.24,65.7,58.94,4.03,1.96,6.9,17.2,Website,4.8,5,75.92
2024-01-21,1,Sunday,Dinner,38,11.32,430.16,36.2,155.72,184.11,42.8,188.17,79.0,-97.84,1.91,1.52,9.1,15.3,Google Maps,3.6,3,-86.65
2024-01-21,1,Sunday,Dinner,55,11.79,648.45,23.5,152.39,197.78,30.5,222.23,54.0,76.05,2.88,2.2,7.5,14.4,WhatsApp,3.8,5,92.03
2024-01-21,1,Sunday,Dinner,37,19.74,730.38,32.7,238.83,203.05,27.8,342.92,60.5,-54.42,3.25,1.48,5.9,13.5,Phone,3.9,2,57.47
2024-01-22,1,Monday,Lunch,19,9.91,188.29,27.4,51.59,53.29,28.3,210.48,55.7,-127.07,1.08,0.76,11.3,17.7,Google Maps,3.0,4,-107.2
2024-01-22,1,Monday,Lunch,6,13.65,81.9,33.5,27.44,25.88,31.6,191.09,65.1,-162.51,0.47,0.24,8.7,15.3,Phone,4.1,3,-140.23
2024-01-23,1,Tuesday,Dinner,34,18.22,619.48,27.4,169.74,236.02,38.1,140.67,65.5,73.05,2.75,1.36,7.8,16.3,Walk-in,3.7,5,38.75
2024-01-23,1,Tuesday,Lunch,20,12.49,249.8,37.3,93.18,95.42,38.2,104.95,75.5,-43.75,1.43,0.8,9.3,13.8,Walk-in,4.4,4,-112.16
2024-01-24,1,Wednesday,Lunch,26,10.42,270.92,27.4,74.23,80.46,29.7,242.66,57.1,-126.43,1.55,1.04,3.0,12.5,Walk-in,4.5,5,-87.21
2024-01-25,1,Thursday,Lunch,23,19.83,456.09,22.0,100.34,142.76,31.3,165.39,53.3,47.6,2.61,0.92,14.3,14.2,Walk-in,4.2,3,9.73
2024-01-25,1,Thursday,Lunch,28,11.1,310.8,27.8,86.4,83.61,26.9,307.19,54.7,-166.4,1.78,1.12,8.1,14.4,Website,4.2,5,-91.64
2024-01-26,1,Friday,Lunch,45,15.41,693.45,30.0,208.04,190.7,27.5,229.07,57.5,65.64,3.96,1.8,2.1,15.4,Walk-in,4.2,3,104.51
2024-01-27,1,Saturday,Lunch,41,12.25,502.25,35.3,177.29,176.79,35.2,205.37,70.5,-57.2,2.87,1.64,11.6,13.5,Phone,3.8,3,-23.35
2024-01-27,1,Saturday,Dinner,48,21.33,1023.84,26.0,266.2,389.06,38.0,207.74,64.0,160.84,4.55,1.92,5.7,15.0,Phone,3.9,4,216.72
2024-01-27,1,Saturday,Lunch,54,13.88,749.52,26.0,194.88,198.62,26.5,208.18,52.5,147.84,4.28,2.16,11.1,17.4,Walk-in,4.6,3,134.24
2024-01-28,1,Sunday,Dinner,37,23.39,865.43,34.8,301.17,270.01,31.2,158.74,66.0,135.51,3.85,1.48,8.4,11.7,Phone,4.4,5,122.46
2024-01-28,1,Sunday,Dinner,36,19.16,689.76,25.5,175.89,198.65,28.8,111.18,54.3,204.04,3.07,1.44,3.3,10.8,Walk-in,4.2,3,136.18
2024-01-28,1,Sunday,Dinner,51,24.26,1237.26,30.3,374.89,424.38,34.3,165.22,64.6,272.77,5.5,2.04,8.8,17.5,Google Maps,4.3,3,287.9
2024-01-28,1,Sunday,Dinner,51,14.67,748.17,30.4,227.44,210.24,28.1,189.17,58.5,121.32,3.33,2.04,8.6,12.1,Walk-in,4.1,2,119.28
2024-01-29,1,Monday,Dinner,25,21.53,538.25,31.9,171.7,109.8,20.4,160.85,52.3,95.9,2.39,1.0,11.5,14.2,Phone,4.2,5,70.24
2024-01-29,1,Monday,Lunch,16,10.38,166.08,28.0,46.5,58.13,35.0,132.13,63.0,-70.68,0.95,0.64,9.6,16.2,Google Maps,4.3,2,-102.33
2024-01-31,1,Wednesday,Lunch,34,13.89,472.26,27.3,128.93,134.59,28.5,156.33,55.8,52.41,2.7,1.36,4.3,14.9,WhatsApp,3.3,3,40.78
2024-01-31,1,Wednesday,Lunch,32,9.33,298.56,32.3,96.43,86.58,29.0,236.61,61.3,-121.06,1.71,1.28,11.0,14.9,WhatsApp,4.5,6,-78.35
2024-01-31,1,Wednesday,Dinner,39,17.11,667.29,27.4,182.84,214.87,32.2,223.67,59.6,45.91,2.97,1.56,6.8,15.1,Google Maps,4.4,3,63.84
2024-02-01,2,Thursday,Dinner,26,17.98,467.48,25.6,119.67,148.66,31.8,197.71,57.4,1.44,2.08,1.04,13.2,21.2,Phone,3.8,5,-2.77
2024-02-01,2,Thursday,Lunch,18,15.54,279.72,35.9,100.42,90.35,32.3,216.42,68.2,-127.47,1.6,0.72,6.9,19.8,Phone,4.6,4,-116.84
2024-02-02,2,Friday,Dinner,48,16.72,802.56,33.0,264.84,175.76,21.9,139.06,54.9,222.9,3.57,1.92,7.4,14.8,Google Maps,3.2,4,162.71
2024-02-02,2,Friday,Lunch,14,18.14,253.96,38.1,96.76,83.3,32.8,154.21,70.9,-80.31,1.45,0.56,5.5,18.3,WhatsApp,4.2,2,-96.53
2024-02-02,2,Friday,Dinner,33,10.76,355.08,34.1,121.08,72.79,20.5,204.0,54.6,-42.79,1.58,1.32,6.5,17.2,Walk-in,4.1,2,-47.76
2024-02-04,2,Sunday,Lunch,30,10.8,324.0,25.9,83.92,109.51,33.8,144.8,59.7,-14.23,1.85,1.2,5.7,16.2,Phone,4.0,2,-30.22
2024-02-05,2,Monday,Lunch,15,16.06,240.9,31.4,75.64,85.76,35.6,194.88,67.0,-115.38,1.38,0.6,11.5,14.4,Google Maps,4.1,4,-109.98
2024-02-05,2,Monday,Lunch,17,16.79,285.43,26.9,76.78,66.22,23.2,133.19,50.1,9.24,1.63,0.68,4.0,17.1,Phone,4.3,5,-35.11
2024-02-05,2,Monday,Lunch,27,11.16,301.32,24.4,73.52,95.22,31.6,115.77,56.0,16.81,1.72,1.08,10.4,15.6,Walk-in,3.4,3,-18.07
2024-02-05,2,Monday,Lunch,25,10.94,273.5,29.2,79.86,96.55,35.3,223.12,64.5,-126.03,1.56,1.0,10.5,15.4,Phone,4.5,4,-90.52
2024-02-06,2,Tuesday,Lunch,29,11.23,325.67,34.9,113.66,90.54,27.8,236.22,62.7,-114.75,1.86,1.16,12.1,14.7,Google Maps,3.9,4,-68.89
2024-02-06,2,Tuesday,Dinner,40,18.85,754.0,32.1,242.03,251.84,33.4,161.61,65.5,98.52,3.35,1.6,8.1,18.2,Website,4.5,4,68.02
2024-02-06,2,Tuesday,Lunch,22,9.29,204.38,25.4,51.91,40.88,20.0,121.58,45.4,-9.99,1.17,0.88,4.9,14.7,Phone,4.4,3,-63.69
2024-02-07,2,Wednesday,Lunch,21,9.37,196.77,29.1,57.26,69.85,35.5,90.62,64.6,-20.96,1.12,0.84,7.5,14.7,Walk-in,3.9,6,-77.06
2024-02-07,2,Wednesday,Dinner,37,15.58,576.46,30.4,175.24,173.51,30.1,272.89,60.5,-45.18,2.56,1.48,9.8,17.8,Walk-in,4.1,5,17.55
2024-02-07,2,Wednesday,Dinner,35,31.38,1098.3,24.2,265.79,315.21,28.7,195.01,52.9,322.29,4.88,1.4,8.3,15.9,Walk-in,4.1,4,335.83
2024-02-08,2,Thursday,Lunch,27,14.61,394.47,33.9,133.73,137.67,34.9,162.64,68.8,-39.57,2.25,1.08,9.1,16.0,Phone,4.7,3,-27.73
2024-02-09,2,Friday,Lunch,29,11.67,338.43,30.1,101.87,130.63,38.6,173.62,68.7,-67.69,1.93,1.16,12.1,18.3,Phone,3.6,3,-76.89
2024-02-09,2,Friday,Lunch,56,11.75,658.0,25.4,167.13,213.19,32.4,103.9,57.8,173.78,3.76,2.24,9.7,18.8,Walk-in,3.9,4,106.11
2024-02-09,2,Friday,Lunch,23,13.65,313.95,25.2,79.12,119.3,38.0,217.9,63.2,-102.37,1.79,0.92,8.6,12.0,Google Maps,3.5,3,-80.36
2024-02-11,2,Sunday,Dinner,35,19.13,669.55,35.4,237.02,148.64,22.2,280.0,57.6,3.89,2.98,1.4,2.5,15.9,Google Maps,4.1,4,67.44
2024-02-11,2,Sunday,Lunch,43,16.25,698.75,29.5,206.13,232.68,33.3,154.78,62.8,105.16,3.99,1.72,5.6,13.4,Walk-in,3.9,2,89.48
2024-02-11,2,Sunday,Lunch,59,17.27,1018.93,35.8,364.78,298.55,29.3,297.26,65.1,58.34,5.82,2.36,6.8,15.4,Walk-in,3.9,3,122.28
2024-02-12,2,Monday,Dinner,23,14.42,331.66,37.3,123.71,86.56,26.1,184.76,63.4,-63.37,1.47,0.92,2.1,16.2,Website,4.7,4,-61.43
2024-02-12,2,Monday,Lunch,23,12.02,276.46,35.1,97.04,56.4,20.4,265.0,55.5,-141.98,1.58,0.92,4.7,15.5,Phone,3.8,5,-102.16
2024-02-13,2,Tuesday,Dinner,26,25.26,656.76,28.9,189.8,217.39,33.1,203.82,62.0,45.75,2.92,1.04,7.2,14.2,Google Maps,4.0,3,43.93
2024-02-14,2,Wednesday,Lunch,35,12.88,450.8,22.0,99.18,155.08,34.4,203.78,56.4,-7.24,2.58,1.4,7.7,14.1,Phone,3.9,2,14.13
2024-02-14,2,Wednesday,Dinner,32,27.3,873.6,32.3,282.17,320.61,36.7,272.98,69.0,-2.16,3.88,1.28,9.5,17.7,Google Maps,3.9,4,53.24
2024-02-15,2,Thursday,Lunch,18,12.97,233.46,39.4,91.98,83.81,35.9,225.22,75.3,-167.55,1.33,0.72,7.4,19.3,Google Maps,5.0,4,-145.5
2024-02-15,2,Thursday,Dinner,37,22.16,819.92,30.9,253.36,214.0,26.1,206.87,57.0,145.69,3.64,1.48,8.7,12.1,Google Maps,3.4,2,154.63
2024-02-15,2,Thursday,Dinner,38,22.38,850.44,23.0,195.6,310.41,36.5,102.64,59.5,241.79,3.78,1.52,6.7,15.6,WhatsApp,4.4,2,197.73
2024-02-17,2,Saturday,Lunch,49,14.97,733.53,28.3,207.59,271.41,37.0,122.18,65.3,132.35,4.19,1.96,8.1,17.7,Website,5.0,3,96.87
2024-02-18,2,Sunday,Dinner,41,21.68,888.88,30.3,269.33,255.11,28.7,210.63,59.0,153.81,3.95,1.64,9.4,16.1,Phone,4.5,4,160.26
2024-02-19,2,Monday,Dinner,16,19.63,314.08,26.6,83.55,94.54,30.1,256.05,56.7,-120.06,1.4,0.64,12.4,14.0,Walk-in,4.1,6,-87.59
2024-02-19,2,Monday,Dinner,8,20.08,160.64,22.0,35.34,40.64,25.3,195.78,47.3,-111.12,0.71,0.32,6.5,15.3,Phone,3.6,3,-78.63
2024-02-19,2,Monday,Dinner,22,16.89,371.58,30.6,113.7,138.97,37.4,163.39,68.0,-44.48,1.65,0.88,8.4,16.8,Google Maps,4.6,5,-49.87
2024-02-20,2,Tuesday,Dinner,39,12.44,485.16,27.9,135.36,108.68,22.4,107.24,50.3,133.88,2.16,1.56,10.6,15.6,Google Maps,4.5,2,72.41
2024-02-21,2,Wednesday,Lunch,38,9.59,364.42,38.1,138.84,119.17,32.7,154.74,70.8,-48.33,2.08,1.52,3.7,16.1,Walk-in,3.5,4,-54.93
2024-02-22,2,Thursday,Lunch,37,19.1,706.7,31.4,221.9,190.81,27.0,195.89,58.4,98.1,4.04,1.48,14.0,16.2,Walk-in,4.0,6,87.1
2024-02-22,2,Thursday,Dinner,30,21.08,632.4,32.9,208.06,154.94,24.5,151.46,57.4,117.94,2.81,1.2,11.5,15.2,Google Maps,3.6,4,85.98
2024-02-23,2,Friday,Lunch,52,13.38,695.76,30.5,212.21,143.33,20.6,146.6,51.1,193.62,3.98,2.08,2.9,17.8,Walk-in,3.0,3,152.95
2024-02-23,2,Friday,Dinner,50,17.83,891.5,31.4,279.93,257.64,28.9,187.7,60.3,166.23,3.96,2.0,9.1,15.3,Phone,3.6,5,160.76
2024-02-24,2,Saturday,Dinner,36,17.16,617.76,24.4,150.73,146.41,23.7,255.18,48.1,65.44,2.75,1.44,6.3,14.2,Google Maps,4.1,4,79.0
2024-02-24,2,Saturday,Lunch,48,14.87,713.76,26.8,191.29,216.27,30.3,220.81,57.1,85.39,4.08,1.92,6.8,20.7,Phone,4.3,4,101.34
2024-02-24,2,Saturday,Lunch,35,9.0,315.0,35.4,111.51,122.22,38.8,202.86,74.2,-121.59,1.8,1.4,9.1,16.1,Walk-in,4.0,3,-96.67
2024-02-24,2,Saturday,Dinner,46,16.5,759.0,31.8,241.36,235.29,31.0,198.48,62.8,83.87,3.37,1.84,11.2,11.0,Walk-in,4.6,4,101.3
2024-02-26,2,Monday,Lunch,14,10.8,151.2,29.4,44.45,60.48,40.0,214.8,69.4,-168.53,0.86,0.56,6.6,18.7,Walk-in,4.5,3,-140.14
2024-02-26,2,Monday,Dinner,14,19.03,266.42,32.9,87.65,66.87,25.1,185.04,58.0,-73.14,1.18,0.56,6.6,18.7,Walk-in,4.0,4,-74.35
2024-02-26,2,Monday,Lunch,26,13.37,347.62,33.0,114.71,82.04,23.6,171.5,56.6,-20.63,1.99,1.04,9.1,17.1,Phone,4.0,4,-31.18
2024-02-26,2,Monday,Dinner,26,14.3,371.8,39.0,145.0,92.58,24.9,223.22,63.9,-89.0,1.65,1.04,9.7,17.5,Phone,4.3,5,-29.39
2024-02-29,2,Thursday,Lunch,36,12.99,467.64,31.7,148.24,138.89,29.7,179.86,61.4,0.65,2.67,1.44,5.0,20.5,Walk-in,4.1,3,8.22
2024-03-02,3,Saturday,Dinner,53,28.32,1500.96,26.7,400.76,654.42,43.6,136.51,70.3,309.27,6.67,2.12,13.2,17.6,Walk-in,3.5,5,321.11
2024-03-03,3,Sunday,Lunch,21,18.63,391.23,30.5,119.33,84.9,21.7,254.95,52.2,-67.95,2.24,0.84,6.1,19.8,Walk-in,4.0,6,-31.89
2024-03-04,3,Monday,Dinner,26,20.21,525.46,33.4,175.5,173.93,33.1,105.85,66.5,70.18,2.34,1.04,10.9,23.4,Website,4.4,5,11.16
2024-03-06,3,Wednesday,Lunch,44,17.54,771.76,35.0,270.12,204.52,26.5,258.32,61.5,38.8,4.41,1.76,9.4,23.9,Phone,4.6,5,78.48
2024-03-07,3,Thursday,Dinner,34,28.69,975.46,24.5,238.99,281.91,28.9,212.79,53.4,241.77,4.34,1.36,9.8,18.8,WhatsApp,4.5,4,263.73
2024-03-10,3,Sunday,Dinner,43,33.02,1419.86,32.0,454.36,336.51,23.7,146.39,55.7,482.6,6.31,1.72,6.1,23.5,WhatsApp,4.2,5,442.21
2024-03-10,3,Sunday,Lunch,71,18.43,1308.53,27.4,358.54,450.13,34.4,191.09,61.8,308.77,7.48,2.84,2.8,21.1,Phone,4.7,6,278.32
2024-03-10,3,Sunday,Lunch,52,17.09,888.68,28.7,255.05,264.83,29.8,170.7,58.5,198.1,5.08,2.08,7.9,22.5,Google Maps,4.3,8,159.44
2024-03-10,3,Sunday,Lunch,58,19.23,1115.34,34.4,383.68,394.83,35.4,226.35,69.8,110.48,6.37,2.32,7.9,21.0,Walk-in,4.1,2,131.33
2024-03-10,3,Sunday,Dinner,63,30.07,1894.41,34.0,644.1,585.37,30.9,225.46,64.9,439.48,8.42,2.52,5.1,20.1,Google Maps,4.7,3,486.7
2024-03-11,3,Monday,Dinner,20,35.89,717.8,28.3,203.14,145.71,20.3,210.76,48.6,158.19,3.19,0.8,10.8,23.9,Walk-in,4.4,5,125.79
2024-03-11,3,Monday,Lunch,28,20.07,561.96,30.4,170.84,199.5,35.5,223.59,65.9,-31.97,3.21,1.12,7.8,18.4,WhatsApp,4.6,5,-5.87
2024-03-12,3,Tuesday,Lunch,53,14.5,768.5,28.9,222.1,153.7,20.0,184.83,48.9,207.87,4.39,2.12,5.6,23.3,Walk-in,3.6,5,168.36
2024-03-12,3,Tuesday,Lunch,58,9.0,522.0,42.6,222.37,108.05,20.7,269.28,63.3,-77.7,2.98,2.32,9.8,23.6,Google Maps,3.8,4,-28.71
2024-03-13,3,Wednesday,Dinner,40,39.21,1568.4,32.1,503.46,398.37,25.4,245.06,57.5,421.51,6.97,1.6,9.8,22.2,Walk-in,3.8,3,472.19
2024-03-13,3,Wednesday,Lunch,37,14.78,546.86,27.6,150.93,139.45,25.5,168.53,53.1,87.95,3.12,1.48,5.9,19.4,WhatsApp,4.2,4,58.53
2024-03-14,3,Thursday,Dinner,42,23.94,1005.48,36.3,364.99,372.03,37.0,226.49,73.3,41.97,4.47,1.68,11.7,20.0,Walk-in,4.8,6,99.04
2024-03-16,3,Saturday,Lunch,56,25.0,1400.0,36.4,509.6,407.4,29.1,222.56,65.5,260.44,8.0,2.24,14.7,17.0,Google Maps,3.6,5,284.15
2024-03-16,3,Saturday,Dinner,71,19.63,1393.73,38.2,532.4,504.53,36.2,178.31,74.4,178.49,6.19,2.84,4.7,18.6,Phone,4.5,6,201.88
2024-03-16,3,Saturday,Lunch,39,16.34,637.26,39.4,251.08,173.33,27.2,174.78,66.6,38.07,3.64,1.56,7.4,20.7,Phone,3.6,3,36.04
2024-03-17,3,Sunday,Lunch,49,13.69,670.81,33.8,226.73,211.98,31.6,244.65,65.4,-12.55,3.83,1.96,9.0,16.6,Google Maps,4.9,7,48.06
2024-03-17,3,Sunday,Dinner,38,26.99,1025.62,29.6,303.58,332.3,32.4,189.34,62.0,200.4,4.56,1.52,14.8,18.9,Website,3.5,4,195.0
2024-03-18,3,Monday,Dinner,20,25.86,517.2,30.2,156.19,173.26,33.5,201.71,63.7,-13.96,2.3,0.8,5.8,23.4,Walk-in,4.4,6,8.92
2024-03-19,3,Tuesday,Dinner,43,31.97,1374.71,29.8,409.66,380.79,27.7,253.05,57.5,331.21,6.11,1.72,5.2,19.2,WhatsApp,4.5,5,385.86
2024-03-20,3,Wednesday,Lunch,48,14.36,689.28,29.4,202.65,193.69,28.1,304.0,57.5,-11.06,3.94,1.92,5.2,21.6,Google Maps,4.3,4,90.53
2024-03-20,3,Wednesday,Lunch,33,18.0,594.0,36.0,213.84,169.29,28.5,166.3,64.5,44.57,3.39,1.32,11.7,20.6,WhatsApp,3.7,6,31.85
2024-03-21,3,Thursday,Dinner,47,25.2,1184.4,31.0,367.16,257.01,21.7,180.06,52.7,380.17,5.26,1.88,5.9,18.9,Phone,3.7,6,367.11
2024-03-21,3,Thursday,Dinner,51,22.54,1149.54,34.9,401.19,340.26,29.6,193.33,64.5,214.76,5.11,2.04,5.4,19.2,Phone,4.6,9,240.7
2024-03-22,3,Friday,Lunch,78,14.64,1141.92,33.7,384.83,320.88,28.1,194.35,61.8,241.86,6.53,3.12,8.7,19.8,WhatsApp,4.5,6,245.68
2024-03-22,3,Friday,Lunch,53,19.64,1040.92,26.6,276.88,342.46,32.9,206.94,59.5,214.64,5.95,2.12,8.9,15.4,Phone,4.5,6,226.27
2024-03-23,3,Saturday,Lunch,44,11.94,525.36,24.1,126.61,160.23,30.5,167.94,54.6,70.58,3.0,1.76,11.2,21.4,Phone,4.6,7,69.16
2024-03-24,3,Sunday,Dinner,39,29.9,1166.1,26.1,304.35,427.96,36.7,133.02,62.8,300.77,5.18,1.56,8.3,19.3,Walk-in,3.5,6,273.96
2024-03-25,3,Monday,Lunch,19,13.13,249.47,29.3,73.09,75.84,30.4,268.92,59.7,-168.38,1.43,0.76,8.7,21.5,Walk-in,3.5,5,-126.08
2024-03-25,3,Monday,Lunch,35,18.04,631.4,31.5,198.89,171.74,27.2,217.54,58.7,43.23,3.61,1.4,7.7,20.3,Google Maps,3.8,5,57.14
2024-03-26,3,Tuesday,Lunch,24,21.09,506.16,28.4,143.75,153.37,30.3,171.17,58.7,37.87,2.89,0.96,4.1,19.2,Google Maps,3.9,6,15.38
2024-03-28,3,Thursday,Lunch,52,16.2,842.4,33.8,284.73,283.05,33.6,209.67,67.4,64.95,4.81,2.08,7.4,19.9,Phone,3.9,7,85.51
2024-03-28,3,Thursday,Lunch,31,12.88,399.28,28.9,115.39,84.25,21.1,272.48,50.0,-72.84,2.28,1.24,8.2,19.9,Walk-in,4.2,3,-0.41
2024-03-28,3,Thursday,Lunch,33,18.99,626.67,32.0,200.53,165.44,26.4,154.54,58.4,106.16,3.58,1.32,6.7,22.5,Phone,4.5,2,74.65
2024-03-30,3,Saturday,Lunch,50,13.64,682.0,31.5,214.83,180.73,26.5,199.5,58.0,86.94,3.9,2.0,3.3,19.6,Phone,4.0,7,96.07
2024-03-30,3,Saturday,Dinner,43,34.79,1495.97,37.9,566.97,480.21,32.1,127.46,70.0,321.33,6.65,1.72,4.6,20.1,Phone,3.8,4,323.93
2024-03-31,3,Sunday,Lunch,65,18.06,1173.9,27.1,318.13,382.69,32.6,184.67,59.7,288.41,6.71,2.6,7.9,17.0,WhatsApp,4.4,3,261.6
2024-03-31,3,Sunday,Lunch,76,22.44,1705.44,39.8,678.77,520.16,30.5,217.75,70.3,288.76,9.75,3.04,10.8,19.4,Google Maps,4.0,2,313.59
2024-03-31,3,Sunday,Dinner,44,31.13,1369.72,28.6,391.74,273.94,20.0,139.84,48.6,564.2,6.09,1.76,13.0,22.4,Walk-in,4.1,8,503.55
2024-04-01,4,Monday,Dinner,24,24.14,579.36,25.6,148.32,125.72,21.7,181.58,47.3,123.74,2.57,0.96,7.4,24.9,WhatsApp,4.0,6,93.31
2024-04-01,4,Monday,Lunch,26,19.95,518.7,30.1,156.13,149.39,28.8,226.0,58.9,-12.82,2.96,1.04,5.8,21.8,Phone,4.2,4,8.01
2024-04-02,4,Tuesday,Lunch,45,17.2,774.0,44.0,340.56,212.85,27.5,216.51,71.5,4.08,4.42,1.8,6.9,22.1,Google Maps,3.7,4,63.86
2024-04-03,4,Wednesday,Lunch,38,19.54,742.52,34.6,256.91,222.76,30.0,137.91,64.6,124.94,4.24,1.52,4.9,22.5,Walk-in,4.4,5,78.17
2024-04-03,4,Wednesday,Dinner,53,29.61,1569.33,33.4,524.16,434.7,27.7,206.82,61.1,403.65,6.97,2.12,10.4,26.0,Google Maps,4.1,6,452.34
2024-04-04,4,Thursday,Dinner,51,17.83,909.33,34.2,310.99,342.82,37.7,215.14,71.9,40.38,4.04,2.04,14.4,25.8,Walk-in,3.8,5,75.24
2024-04-04,4,Thursday,Dinner,28,19.22,538.16,27.9,150.15,107.63,20.0,194.86,47.9,85.52,2.39,1.12,5.9,17.1,Phone,4.3,4,63.07
2024-04-04,4,Thursday,Dinner,45,36.31,1633.95,32.3,527.77,514.69,31.5,239.02,63.8,352.47,7.26,1.8,4.4,23.8,Walk-in,3.8,7,382.09
2024-04-05,4,Friday,Dinner,72,23.37,1682.64,31.0,521.62,573.78,34.1,163.47,65.1,423.77,7.48,2.88,11.0,24.3,Walk-in,3.8,5,426.93
2024-04-05,4,Friday,Lunch,46,16.86,775.56,38.2,296.26,259.81,33.5,208.56,71.7,10.93,4.43,1.84,9.0,22.1,Walk-in,3.6,5,44.94
2024-04-05,4,Friday,Lunch,48,15.64,750.72,30.6,229.72,254.49,33.9,137.57,64.5,128.94,4.29,1.92,9.0,23.2,Walk-in,3.4,6,101.68
2024-04-06,4,Saturday,Dinner,45,27.47,1236.15,29.5,364.66,428.94,34.7,117.97,64.2,324.58,5.49,1.8,12.8,26.7,Walk-in,4.3,2,291.04
2024-04-06,4,Saturday,Dinner,46,23.4,1076.4,26.3,283.09,290.63,27.0,225.15,53.3,277.53,4.78,1.84,3.9,24.8,Google Maps,4.6,6,281.11
2024-04-06,4,Saturday,Lunch,30,9.0,270.0,31.6,85.32,66.15,24.5,190.93,56.1,-72.4,1.54,1.2,3.8,23.0,Walk-in,3.9,6,-73.36
2024-04-08,4,Monday,Dinner,18,33.68,606.24,32.2,195.21,121.25,20.0,169.15,52.2,120.63,2.69,0.72,7.5,23.6,Google Maps,3.8,3,110.03
2024-04-10,4,Wednesday,Lunch,40,18.67,746.8,26.2,195.66,210.6,28.2,142.07,54.4,198.47,4.27,1.6,8.2,23.5,Walk-in,3.4,2,125.87
2024-04-11,4,Thursday,Lunch,55,16.73,920.15,32.8,301.81,240.16,26.1,227.22,58.9,150.96,5.26,2.2,6.9,24.6,Website,3.2,4,165.51
2024-04-12,4,Friday,Lunch,44,22.82,1004.08,31.9,320.3,359.46,35.8,122.14,67.7,202.18,5.74,1.76,15.4,21.1,Website,4.4,5,194.11
2024-04-13,4,Saturday,Lunch,44,14.07,619.08,35.1,217.3,177.06,28.6,234.68,63.7,-9.96,3.54,1.76,7.1,22.7,Walk-in,3.3,5,38.22
